date,state_code,fips,state_name,total_cases,total_deaths
2020-04-01,NC,37,North Carolina,1582,11
2020-04-02,NC,37,North Carolina,1857,17
2020-04-03,NC,37,North Carolina,2093,19
2020-04-04,NC,37,North Carolina,2402,30
2020-04-05,NC,37,North Carolina,2585,37
2020-04-06,NC,37,North Carolina,2870,40
2020-04-07,NC,37,North Carolina,3220,50
2020-04-08,NC,37,North Carolina,3423,61
2020-04-09,NC,37,North Carolina,3651,74
2020-04-10,NC,37,North Carolina,3906,78
2020-04-11,NC,37,North Carolina,4310,86
2020-04-12,NC,37,North Carolina,4520,86
2020-04-13,NC,37,North Carolina,4815,91
2020-01-21,ND,38,North Dakota,0,0
2020-01-22,ND,38,North Dakota,0,0
2020-01-23,ND,38,North Dakota,0,0
2020-01-24,ND,38,North Dakota,0,0
2020-01-25,ND,38,North Dakota,0,0
2020-01-26,ND,38,North Dakota,0,0
2020-01-27,ND,38,North Dakota,0,0
2020-01-28,ND,38,North Dakota,0,0
2020-01-29,ND,38,North Dakota,0,0
2020-01-30,ND,38,North Dakota,0,0
2020-01-31,ND,38,North Dakota,0,0
2020-02-01,ND,38,North Dakota,0,0
2020-02-02,ND,38,North Dakota,0,0
2020-02-03,ND,38,North Dakota,0,0
2020-02-04,ND,38,North Dakota,0,0
2020-02-05,ND,38,North Dakota,0,0
2020-02-06,ND,38,North Dakota,0,0
2020-02-07,ND,38,North Dakota,0,0
2020-02-08,ND,38,North Dakota,0,0
2020-02-09,ND,38,North Dakota,0,0
2020-02-10,ND,38,North Dakota,0,0
2020-02-11,ND,38,North Dakota,0,0
2020-02-12,ND,38,North Dakota,0,0
2020-02-13,ND,38,North Dakota,0,0
2020-02-14,ND,38,North Dakota,0,0
2020-02-15,ND,38,North Dakota,0,0
2020-02-16,ND,38,North Dakota,0,0
2020-02-17,ND,38,North Dakota,0,0
2020-02-18,ND,38,North Dakota,0,0
2020-02-19,ND,38,North Dakota,0,0
2020-02-20,ND,38,North Dakota,0,0
2020-02-21,ND,38,North Dakota,0,0
2020-02-22,ND,38,North Dakota,0,0
2020-02-23,ND,38,North Dakota,0,0
2020-02-24,ND,38,North Dakota,0,0
2020-02-25,ND,38,North Dakota,0,0
2020-02-26,ND,38,North Dakota,0,0
2020-02-27,ND,38,North Dakota,0,0
2020-02-28,ND,38,North Dakota,0,0
2020-02-29,ND,38,North Dakota,0,0
2020-03-01,ND,38,North Dakota,0,0
2020-03-02,ND,38,North Dakota,0,0
2020-03-03,ND,38,North Dakota,0,0
2020-03-04,ND,38,North Dakota,0,0
2020-03-05,ND,38,North Dakota,0,0
2020-03-06,ND,38,North Dakota,0,0
2020-03-07,ND,38,North Dakota,0,0
2020-03-08,ND,38,North Dakota,0,0
2020-03-09,ND,38,North Dakota,0,0
2020-03-10,ND,38,North Dakota,0,0
2020-03-11,ND,38,North Dakota,1,0
2020-03-12,ND,38,North Dakota,1,0
2020-03-13,ND,38,North Dakota,1,0
2020-03-14,ND,38,North Dakota,1,0
2020-03-15,ND,38,North Dakota,1,0
2020-03-16,ND,38,North Dakota,1,0
2020-03-17,ND,38,North Dakota,5,0
2020-03-18,ND,38,North Dakota,7,0
2020-03-19,ND,38,North Dakota,19,0
2020-03-20,ND,38,North Dakota,27,0
2020-03-21,ND,38,North Dakota,28,0
2020-03-22,ND,38,North Dakota,30,0
2020-03-23,ND,38,North Dakota,32,0
2020-03-24,ND,38,North Dakota,36,0
2020-03-25,ND,38,North Dakota,45,0
2020-03-26,ND,38,North Dakota,58,0
2020-03-27,ND,38,North Dakota,68,1
2020-03-28,ND,38,North Dakota,94,1
2020-03-29,ND,38,North Dakota,98,1
2020-03-30,ND,38,North Dakota,109,3
2020-03-31,ND,38,North Dakota,126,3
2020-04-01,ND,38,North Dakota,147,3
2020-04-02,ND,38,North Dakota,159,3
2020-04-03,ND,38,North Dakota,173,3
2020-04-04,ND,38,North Dakota,186,3
2020-04-05,ND,38,North Dakota,207,3
2020-04-06,ND,38,North Dakota,225,3
2020-04-07,ND,38,North Dakota,237,4
2020-04-08,ND,38,North Dakota,251,4
2020-04-09,ND,38,North Dakota,269,5
2020-04-10,ND,38,North Dakota,278,7
2020-04-11,ND,38,North Dakota,293,7
2020-04-12,ND,38,North Dakota,308,8
2020-04-13,ND,38,North Dakota,331,9
2020-01-21,NE,31,Nebraska,0,0
2020-01-22,NE,31,Nebraska,0,0
2020-01-23,NE,31,Nebraska,0,0
2020-01-24,NE,31,Nebraska,0,0
2020-01-25,NE,31,Nebraska,0,0
2020-01-26,NE,31,Nebraska,0,0
2020-01-27,NE,31,Nebraska,0,0
2020-01-28,NE,31,Nebraska,0,0
2020-01-29,NE,31,Nebraska,0,0
2020-01-30,NE,31,Nebraska,0,0
2020-01-31,NE,31,Nebraska,0,0
2020-02-01,NE,31,Nebraska,0,0
2020-02-02,NE,31,Nebraska,0,0
2020-02-03,NE,31,Nebraska,0,0
2020-02-04,NE,31,Nebraska,0,0
2020-02-05,NE,31,Nebraska,0,0
2020-02-06,NE,31,Nebraska,0,0
2020-02-07,NE,31,Nebraska,0,0
2020-02-08,NE,31,Nebraska,0,0
2020-02-09,NE,31,Nebraska,0,0
2020-02-10,NE,31,Nebraska,0,0
2020-02-11,NE,31,Nebraska,0,0
2020-02-12,NE,31,Nebraska,0,0
2020-02-13,NE,31,Nebraska,0,0
2020-02-14,NE,31,Nebraska,0,0
2020-02-15,NE,31,Nebraska,0,0
2020-02-16,NE,31,Nebraska,0,0
2020-02-17,NE,31,Nebraska,10,0
2020-02-18,NE,31,Nebraska,10,0
2020-02-19,NE,31,Nebraska,10,0
2020-02-20,NE,31,Nebraska,11,0
2020-02-21,NE,31,Nebraska,11,0
2020-02-22,NE,31,Nebraska,11,0
2020-02-23,NE,31,Nebraska,11,0
2020-02-24,NE,31,Nebraska,12,0
2020-02-25,NE,31,Nebraska,13,0
2020-02-26,NE,31,Nebraska,13,0
2020-02-27,NE,31,Nebraska,13,0
2020-02-28,NE,31,Nebraska,13,0
2020-02-29,NE,31,Nebraska,13,0
2020-03-01,NE,31,Nebraska,13,0
2020-03-02,NE,31,Nebraska,13,0
2020-03-03,NE,31,Nebraska,13,0
2020-03-04,NE,31,Nebraska,13,0
2020-03-05,NE,31,Nebraska,13,0
2020-03-06,NE,31,Nebraska,14,0
2020-03-07,NE,31,Nebraska,14,0
2020-03-08,NE,31,Nebraska,16,0
2020-03-09,NE,31,Nebraska,16,0
2020-03-10,NE,31,Nebraska,17,0
2020-03-11,NE,31,Nebraska,23,0
2020-03-12,NE,31,Nebraska,24,0
2020-03-13,NE,31,Nebraska,27,0
2020-03-14,NE,31,Nebraska,29,0
2020-03-15,NE,31,Nebraska,31,0
2020-03-16,NE,31,Nebraska,33,0
2020-03-17,NE,31,Nebraska,36,0
2020-03-18,NE,31,Nebraska,43,0
2020-03-19,NE,31,Nebraska,47,0
2020-03-20,NE,31,Nebraska,53,0
2020-03-21,NE,31,Nebraska,61,0
2020-03-22,NE,31,Nebraska,62,0
2020-03-23,NE,31,Nebraska,73,0
2020-03-24,NE,31,Nebraska,77,0
2020-03-25,NE,31,Nebraska,84,0
2020-03-26,NE,31,Nebraska,92,0
2020-03-27,NE,31,Nebraska,100,2
2020-03-28,NE,31,Nebraska,122,2
2020-03-29,NE,31,Nebraska,137,2
2020-03-30,NE,31,Nebraska,185,3
2020-03-31,NE,31,Nebraska,193,4
2020-04-01,NE,31,Nebraska,249,5
2020-04-02,NE,31,Nebraska,273,6
2020-04-03,NE,31,Nebraska,296,6
2020-04-04,NE,31,Nebraska,339,8
2020-04-05,NE,31,Nebraska,377,8
2020-04-06,NE,31,Nebraska,438,10
2020-04-07,NE,31,Nebraska,490,12
2020-04-08,NE,31,Nebraska,538,14
2020-04-09,NE,31,Nebraska,594,15
2020-04-10,NE,31,Nebraska,679,18
2020-04-11,NE,31,Nebraska,719,18
2020-04-12,NE,31,Nebraska,806,18
2020-04-13,NE,31,Nebraska,871,19
2020-01-21,NH,33,New Hampshire,0,0
2020-01-22,NH,33,New Hampshire,0,0
2020-01-23,NH,33,New Hampshire,0,0
2020-01-24,NH,33,New Hampshire,0,0
2020-01-25,NH,33,New Hampshire,0,0
2020-01-26,NH,33,New Hampshire,0,0
2020-01-27,NH,33,New Hampshire,0,0
2020-01-28,NH,33,New Hampshire,0,0
2020-01-29,NH,33,New Hampshire,0,0
2020-01-30,NH,33,New Hampshire,0,0
2020-01-31,NH,33,New Hampshire,0,0
2020-02-01,NH,33,New Hampshire,0,0
2020-02-02,NH,33,New Hampshire,0,0
2020-02-03,NH,33,New Hampshire,0,0
2020-02-04,NH,33,New Hampshire,0,0
2020-02-05,NH,33,New Hampshire,0,0
2020-02-06,NH,33,New Hampshire,0,0
2020-02-07,NH,33,New Hampshire,0,0
2020-02-08,NH,33,New Hampshire,0,0
2020-02-09,NH,33,New Hampshire,0,0
2020-02-10,NH,33,New Hampshire,0,0
2020-02-11,NH,33,New Hampshire,0,0
2020-02-12,NH,33,New Hampshire,0,0
2020-02-13,NH,33,New Hampshire,0,0
2020-02-14,NH,33,New Hampshire,0,0
2020-02-15,NH,33,New Hampshire,0,0
2020-02-16,NH,33,New Hampshire,0,0
2020-02-17,NH,33,New Hampshire,0,0
2020-02-18,NH,33,New Hampshire,0,0
2020-02-19,NH,33,New Hampshire,0,0
2020-02-20,NH,33,New Hampshire,0,0
2020-02-21,NH,33,New Hampshire,0,0
2020-02-22,NH,33,New Hampshire,0,0
2020-02-23,NH,33,New Hampshire,0,0
2020-02-24,NH,33,New Hampshire,0,0
2020-02-25,NH,33,New Hampshire,0,0
2020-02-26,NH,33,New Hampshire,0,0
2020-02-27,NH,33,New Hampshire,0,0
2020-02-28,NH,33,New Hampshire,0,0
2020-02-29,NH,33,New Hampshire,0,0
2020-03-01,NH,33,New Hampshire,0,0
2020-03-02,NH,33,New Hampshire,1,0
2020-03-03,NH,33,New Hampshire,2,0
2020-03-04,NH,33,New Hampshire,2,0
2020-03-05,NH,33,New Hampshire,2,0
2020-03-06,NH,33,New Hampshire,2,0
2020-03-07,NH,33,New Hampshire,4,0
2020-03-08,NH,33,New Hampshire,4,0
2020-03-09,NH,33,New Hampshire,4,0
2020-03-10,NH,33,New Hampshire,5,0
2020-03-11,NH,33,New Hampshire,5,0
2020-03-12,NH,33,New Hampshire,6,0
2020-03-13,NH,33,New Hampshire,7,0
2020-03-14,NH,33,New Hampshire,7,0
2020-03-15,NH,33,New Hampshire,13,0
2020-03-16,NH,33,New Hampshire,17,0
2020-03-17,NH,33,New Hampshire,26,0
2020-03-18,NH,33,New Hampshire,39,0
2020-03-19,NH,33,New Hampshire,44,0
2020-03-20,NH,33,New Hampshire,55,0
2020-03-21,NH,33,New Hampshire,65,0
2020-03-22,NH,33,New Hampshire,78,0
2020-03-23,NH,33,New Hampshire,101,1
2020-03-24,NH,33,New Hampshire,108,1
2020-03-25,NH,33,New Hampshire,137,1
2020-03-26,NH,33,New Hampshire,158,1
2020-03-27,NH,33,New Hampshire,187,2
2020-03-28,NH,33,New Hampshire,214,2
2020-03-29,NH,33,New Hampshire,258,3
2020-03-30,NH,33,New Hampshire,314,3
2020-03-31,NH,33,New Hampshire,367,3
2020-04-01,NH,33,New Hampshire,415,4
2020-04-02,NH,33,New Hampshire,479,5
2020-04-03,NH,33,New Hampshire,540,7
2020-04-04,NH,33,New Hampshire,621,9
2020-04-05,NH,33,New Hampshire,669,9
2020-04-06,NH,33,New Hampshire,715,9
2020-04-07,NH,33,New Hampshire,747,13
2020-04-08,NH,33,New Hampshire,788,18
2020-04-09,NH,33,New Hampshire,819,21
2020-04-10,NH,33,New Hampshire,885,22
2020-04-11,NH,33,New Hampshire,929,23
2020-04-12,NH,33,New Hampshire,985,23
2020-04-13,NH,33,New Hampshire,1020,23
2020-01-21,NJ,34,New Jersey,0,0
2020-01-22,NJ,34,New Jersey,0,0
2020-01-23,NJ,34,New Jersey,0,0
2020-01-24,NJ,34,New Jersey,0,0
2020-01-25,NJ,34,New Jersey,0,0
2020-01-26,NJ,34,New Jersey,0,0
2020-01-27,NJ,34,New Jersey,0,0
2020-01-28,NJ,34,New Jersey,0,0
2020-01-29,NJ,34,New Jersey,0,0
2020-01-30,NJ,34,New Jersey,0,0
2020-01-31,NJ,34,New Jersey,0,0
2020-02-01,NJ,34,New Jersey,0,0
2020-02-02,NJ,34,New Jersey,0,0
2020-02-03,NJ,34,New Jersey,0,0
2020-02-04,NJ,34,New Jersey,0,0
2020-02-05,NJ,34,New Jersey,0,0
2020-02-06,NJ,34,New Jersey,0,0
2020-02-07,NJ,34,New Jersey,0,0
2020-02-08,NJ,34,New Jersey,0,0
2020-02-09,NJ,34,New Jersey,0,0
2020-02-10,NJ,34,New Jersey,0,0
2020-02-11,NJ,34,New Jersey,0,0
2020-02-12,NJ,34,New Jersey,0,0
2020-02-13,NJ,34,New Jersey,0,0
2020-02-14,NJ,34,New Jersey,0,0
2020-02-15,NJ,34,New Jersey,0,0
2020-02-16,NJ,34,New Jersey,0,0
2020-02-17,NJ,34,New Jersey,0,0
2020-02-18,NJ,34,New Jersey,0,0
2020-02-19,NJ,34,New Jersey,0,0
2020-02-20,NJ,34,New Jersey,0,0
2020-02-21,NJ,34,New Jersey,0,0
2020-02-22,NJ,34,New Jersey,0,0
2020-02-23,NJ,34,New Jersey,0,0
2020-02-24,NJ,34,New Jersey,0,0
2020-02-25,NJ,34,New Jersey,0,0
2020-02-26,NJ,34,New Jersey,0,0
2020-02-27,NJ,34,New Jersey,0,0
2020-02-28,NJ,34,New Jersey,0,0
2020-02-29,NJ,34,New Jersey,0,0
2020-03-01,NJ,34,New Jersey,0,0
2020-03-02,NJ,34,New Jersey,0,0
2020-03-03,NJ,34,New Jersey,0,0
2020-03-04,NJ,34,New Jersey,1,0
2020-03-05,NJ,34,New Jersey,2,0
2020-03-06,NJ,34,New Jersey,4,0
2020-03-07,NJ,34,New Jersey,4,0
2020-03-08,NJ,34,New Jersey,6,0
2020-03-09,NJ,34,New Jersey,11,0
2020-03-10,NJ,34,New Jersey,15,1
2020-03-11,NJ,34,New Jersey,23,1
2020-03-12,NJ,34,New Jersey,29,1
2020-03-13,NJ,34,New Jersey,50,1
2020-03-14,NJ,34,New Jersey,75,2
2020-03-15,NJ,34,New Jersey,98,2
2020-03-16,NJ,34,New Jersey,176,3
2020-03-17,NJ,34,New Jersey,268,3
2020-03-18,NJ,34,New Jersey,427,5
2020-03-19,NJ,34,New Jersey,735,9
2020-03-20,NJ,34,New Jersey,896,11
2020-03-21,NJ,34,New Jersey,1336,16
2020-03-22,NJ,34,New Jersey,1914,20
2020-03-23,NJ,34,New Jersey,2844,27
2020-03-24,NJ,34,New Jersey,3675,44
2020-03-25,NJ,34,New Jersey,4402,62
2020-03-26,NJ,34,New Jersey,6876,81
2020-03-27,NJ,34,New Jersey,8825,108
2020-03-28,NJ,34,New Jersey,11124,140
2020-03-29,NJ,34,New Jersey,13386,161
2020-03-30,NJ,34,New Jersey,16636,199
2020-03-31,NJ,34,New Jersey,18696,267
2020-04-01,NJ,34,New Jersey,22255,355
2020-04-02,NJ,34,New Jersey,25590,539
2020-04-03,NJ,34,New Jersey,29895,647
2020-04-04,NJ,34,New Jersey,34124,847
2020-04-05,NJ,34,New Jersey,37505,917
2020-04-06,NJ,34,New Jersey,41090,1005
2020-04-07,NJ,34,New Jersey,44416,1232
2020-04-08,NJ,34,New Jersey,47437,1504
2020-04-09,NJ,34,New Jersey,51027,1700
2020-04-10,NJ,34,New Jersey,54588,1932
2020-04-11,NJ,34,New Jersey,58151,2183
2020-04-12,NJ,34,New Jersey,61850,2350
2020-04-13,NJ,34,New Jersey,64584,2443
2020-01-21,NM,35,New Mexico,0,0
2020-01-22,NM,35,New Mexico,0,0
2020-01-23,NM,35,New Mexico,0,0
2020-01-24,NM,35,New Mexico,0,0
2020-01-25,NM,35,New Mexico,0,0
2020-01-26,NM,35,New Mexico,0,0
2020-01-27,NM,35,New Mexico,0,0
2020-01-28,NM,35,New Mexico,0,0
2020-01-29,NM,35,New Mexico,0,0
2020-01-30,NM,35,New Mexico,0,0
2020-01-31,NM,35,New Mexico,0,0
2020-02-01,NM,35,New Mexico,0,0
2020-02-02,NM,35,New Mexico,0,0
2020-02-03,NM,35,New Mexico,0,0
2020-02-04,NM,35,New Mexico,0,0
2020-02-05,NM,35,New Mexico,0,0
2020-02-06,NM,35,New Mexico,0,0
2020-02-07,NM,35,New Mexico,0,0
2020-02-08,NM,35,New Mexico,0,0
2020-02-09,NM,35,New Mexico,0,0
2020-02-10,NM,35,New Mexico,0,0
2020-02-11,NM,35,New Mexico,0,0
2020-02-12,NM,35,New Mexico,0,0
2020-02-13,NM,35,New Mexico,0,0
2020-02-14,NM,35,New Mexico,0,0
2020-02-15,NM,35,New Mexico,0,0
2020-02-16,NM,35,New Mexico,0,0
2020-02-17,NM,35,New Mexico,0,0
2020-02-18,NM,35,New Mexico,0,0
2020-02-19,NM,35,New Mexico,0,0
2020-02-20,NM,35,New Mexico,0,0
2020-02-21,NM,35,New Mexico,0,0
2020-02-22,NM,35,New Mexico,0,0
2020-02-23,NM,35,New Mexico,0,0
2020-02-24,NM,35,New Mexico,0,0
2020-02-25,NM,35,New Mexico,0,0
2020-02-26,NM,35,New Mexico,0,0
2020-02-27,NM,35,New Mexico,0,0
2020-02-28,NM,35,New Mexico,0,0
2020-02-29,NM,35,New Mexico,0,0
2020-03-01,NM,35,New Mexico,0,0
2020-03-02,NM,35,New Mexico,0,0
2020-03-03,NM,35,New Mexico,0,0
2020-03-04,NM,35,New Mexico,0,0
2020-03-05,NM,35,New Mexico,0,0
2020-03-06,NM,35,New Mexico,0,0
2020-03-07,NM,35,New Mexico,0,0
2020-03-08,NM,35,New Mexico,0,0
2020-03-09,NM,35,New Mexico,0,0
2020-03-10,NM,35,New Mexico,0,0
2020-03-11,NM,35,New Mexico,4,0
2020-03-12,NM,35,New Mexico,6,0
2020-03-13,NM,35,New Mexico,10,0
2020-03-14,NM,35,New Mexico,13,0
2020-03-15,NM,35,New Mexico,17,0
2020-03-16,NM,35,New Mexico,21,0
2020-03-17,NM,35,New Mexico,23,0
2020-03-18,NM,35,New Mexico,28,0
2020-03-19,NM,35,New Mexico,35,0
2020-03-20,NM,35,New Mexico,43,0
2020-03-21,NM,35,New Mexico,57,0
2020-03-22,NM,35,New Mexico,65,0
2020-03-23,NM,35,New Mexico,83,0
2020-03-24,NM,35,New Mexico,100,0
2020-03-25,NM,35,New Mexico,112,1
2020-03-26,NM,35,New Mexico,136,1
2020-03-27,NM,35,New Mexico,191,1
2020-03-28,NM,35,New Mexico,208,2
2020-03-29,NM,35,New Mexico,237,2
2020-03-30,NM,35,New Mexico,281,4
2020-03-31,NM,35,New Mexico,315,5
2020-04-01,NM,35,New Mexico,363,6
2020-04-02,NM,35,New Mexico,403,7
2020-04-03,NM,35,New Mexico,495,10
2020-04-04,NM,35,New Mexico,543,11
2020-04-05,NM,35,New Mexico,624,12
2020-04-06,NM,35,New Mexico,686,12
2020-04-07,NM,35,New Mexico,794,13
2020-04-08,NM,35,New Mexico,865,16
2020-04-09,NM,35,New Mexico,989,17
2020-04-10,NM,35,New Mexico,1091,19
2020-04-11,NM,35,New Mexico,1174,20
2020-04-12,NM,35,New Mexico,1245,26
2020-04-13,NM,35,New Mexico,1345,31
2020-01-21,NV,32,Nevada,0,0
2020-01-22,NV,32,Nevada,0,0
2020-01-23,NV,32,Nevada,0,0
2020-01-24,NV,32,Nevada,0,0
2020-01-25,NV,32,Nevada,0,0
2020-01-26,NV,32,Nevada,0,0
2020-01-27,NV,32,Nevada,0,0
2020-01-28,NV,32,Nevada,0,0
2020-01-29,NV,32,Nevada,0,0
2020-01-30,NV,32,Nevada,0,0
2020-01-31,NV,32,Nevada,0,0
2020-02-01,NV,32,Nevada,0,0
2020-02-02,NV,32,Nevada,0,0
2020-02-03,NV,32,Nevada,0,0
2020-02-04,NV,32,Nevada,0,0
2020-02-05,NV,32,Nevada,0,0
2020-02-06,NV,32,Nevada,0,0
2020-02-07,NV,32,Nevada,0,0
2020-02-08,NV,32,Nevada,0,0
2020-02-09,NV,32,Nevada,0,0
2020-02-10,NV,32,Nevada,0,0
2020-02-11,NV,32,Nevada,0,0
2020-02-12,NV,32,Nevada,0,0
2020-02-13,NV,32,Nevada,0,0
2020-02-14,NV,32,Nevada,0,0
2020-02-15,NV,32,Nevada,0,0
2020-02-16,NV,32,Nevada,0,0
2020-02-17,NV,32,Nevada,0,0
2020-02-18,NV,32,Nevada,0,0
2020-02-19,NV,32,Nevada,0,0
2020-02-20,NV,32,Nevada,0,0
2020-02-21,NV,32,Nevada,0,0
2020-02-22,NV,32,Nevada,0,0
2020-02-23,NV,32,Nevada,0,0
2020-02-24,NV,32,Nevada,0,0
2020-02-25,NV,32,Nevada,0,0
2020-02-26,NV,32,Nevada,0,0
2020-02-27,NV,32,Nevada,0,0
2020-02-28,NV,32,Nevada,0,0
2020-02-29,NV,32,Nevada,0,0
2020-03-01,NV,32,Nevada,0,0
2020-03-02,NV,32,Nevada,0,0
2020-03-03,NV,32,Nevada,0,0
2020-03-04,NV,32,Nevada,0,0
2020-03-05,NV,32,Nevada,2,0
2020-03-06,NV,32,Nevada,2,0
2020-03-07,NV,32,Nevada,2,0
2020-03-08,NV,32,Nevada,4,0
2020-03-09,NV,32,Nevada,4,0
2020-03-10,NV,32,Nevada,4,0
2020-03-11,NV,32,Nevada,7,0
2020-03-12,NV,32,Nevada,11,0
2020-03-13,NV,32,Nevada,19,0
2020-03-14,NV,32,Nevada,21,0
2020-03-15,NV,32,Nevada,26,0
2020-03-16,NV,32,Nevada,45,1
2020-03-17,NV,32,Nevada,55,1
2020-03-18,NV,32,Nevada,82,1
2020-03-19,NV,32,Nevada,99,1
2020-03-20,NV,32,Nevada,165,2
2020-03-21,NV,32,Nevada,165,2
2020-03-22,NV,32,Nevada,190,2
2020-03-23,NV,32,Nevada,265,4
2020-03-24,NV,32,Nevada,315,6
2020-03-25,NV,32,Nevada,405,10
2020-03-26,NV,32,Nevada,535,10
2020-03-27,NV,32,Nevada,621,10
2020-03-28,NV,32,Nevada,738,14
2020-03-29,NV,32,Nevada,920,15
2020-03-30,NV,32,Nevada,1044,18
2020-03-31,NV,32,Nevada,1113,26
2020-04-01,NV,32,Nevada,1279,32
2020-04-02,NV,32,Nevada,1458,38
2020-04-03,NV,32,Nevada,1549,43
2020-04-04,NV,32,Nevada,1758,46
2020-04-05,NV,32,Nevada,1880,46
2020-04-06,NV,32,Nevada,1971,58
2020-04-07,NV,32,Nevada,2101,60
2020-04-08,NV,32,Nevada,2318,80
2020-04-09,NV,32,Nevada,2456,82
2020-04-10,NV,32,Nevada,2606,86
2020-04-11,NV,32,Nevada,2720,111
2020-04-12,NV,32,Nevada,2860,113
2020-04-13,NV,32,Nevada,3036,114
2020-01-21,NY,36,New York,0,0
2020-01-22,NY,36,New York,0,0
2020-01-23,NY,36,New York,0,0
2020-01-24,NY,36,New York,0,0
2020-01-25,NY,36,New York,0,0
2020-01-26,NY,36,New York,0,0
2020-01-27,NY,36,New York,0,0
2020-01-28,NY,36,New York,0,0
2020-01-29,NY,36,New York,0,0
2020-01-30,NY,36,New York,0,0
2020-01-31,NY,36,New York,0,0
2020-02-01,NY,36,New York,0,0
2020-02-02,NY,36,New York,0,0
2020-02-03,NY,36,New York,0,0
2020-02-04,NY,36,New York,0,0
2020-02-05,NY,36,New York,0,0
2020-02-06,NY,36,New York,0,0
2020-02-07,NY,36,New York,0,0
2020-02-08,NY,36,New York,0,0
2020-02-09,NY,36,New York,0,0
2020-02-10,NY,36,New York,0,0
2020-02-11,NY,36,New York,0,0
2020-02-12,NY,36,New York,0,0
2020-02-13,NY,36,New York,0,0
2020-02-14,NY,36,New York,0,0
2020-02-15,NY,36,New York,0,0
2020-02-16,NY,36,New York,0,0
2020-02-17,NY,36,New York,0,0
2020-02-18,NY,36,New York,0,0
2020-02-19,NY,36,New York,0,0
2020-02-20,NY,36,New York,0,0
2020-02-21,NY,36,New York,0,0
2020-02-22,NY,36,New York,0,0
2020-02-23,NY,36,New York,0,0
2020-02-24,NY,36,New York,0,0
2020-02-25,NY,36,New York,0,0
2020-02-26,NY,36,New York,0,0
2020-02-27,NY,36,New York,0,0
2020-02-28,NY,36,New York,0,0
2020-02-29,NY,36,New York,0,0
2020-03-01,NY,36,New York,1,0
2020-03-02,NY,36,New York,1,0
2020-03-03,NY,36,New York,2,0
2020-03-04,NY,36,New York,11,0
2020-03-05,NY,36,New York,22,0
2020-03-06,NY,36,New York,44,0
2020-03-07,NY,36,New York,89,0
2020-03-08,NY,36,New York,106,0
2020-03-09,NY,36,New York,142,0
2020-03-10,NY,36,New York,173,0
2020-03-11,NY,36,New York,217,0
2020-03-12,NY,36,New York,326,0
2020-03-13,NY,36,New York,421,0
2020-03-14,NY,36,New York,610,2
2020-03-15,NY,36,New York,732,6
2020-03-16,NY,36,New York,950,10
2020-03-17,NY,36,New York,1374,17
2020-03-18,NY,36,New York,2382,27
2020-03-19,NY,36,New York,4152,30
2020-03-20,NY,36,New York,7102,57
2020-03-21,NY,36,New York,10356,80
2020-03-22,NY,36,New York,15168,122
2020-03-23,NY,36,New York,20875,159
2020-03-24,NY,36,New York,25665,218
2020-03-25,NY,36,New York,33066,325
2020-03-26,NY,36,New York,38987,432
2020-03-27,NY,36,New York,44635,535
2020-03-28,NY,36,New York,53363,782
2020-03-29,NY,36,New York,59568,965
2020-03-30,NY,36,New York,67174,1224
2020-03-31,NY,36,New York,75832,1550
2020-04-01,NY,36,New York,83889,1941
2020-04-02,NY,36,New York,92770,2653
2020-04-03,NY,36,New York,102870,2935
2020-04-04,NY,36,New York,114996,3568
2020-04-05,NY,36,New York,122911,4161
2020-04-06,NY,36,New York,130703,4758
2020-04-07,NY,36,New York,140081,5563
2020-04-08,NY,36,New York,149401,6268
2020-04-09,NY,36,New York,159937,7067
2020-04-10,NY,36,New York,170512,7844
2020-04-11,NY,36,New York,180458,8627
2020-04-12,NY,36,New York,188694,9385
2020-04-13,NY,36,New York,195031,10056
2020-01-21,OH,39,Ohio,0,0
2020-01-22,OH,39,Ohio,0,0
2020-01-23,OH,39,Ohio,0,0
2020-01-24,OH,39,Ohio,0,0
2020-01-25,OH,39,Ohio,0,0
2020-01-26,OH,39,Ohio,0,0
2020-01-27,OH,39,Ohio,0,0
2020-01-28,OH,39,Ohio,0,0
2020-01-29,OH,39,Ohio,0,0
2020-01-30,OH,39,Ohio,0,0
2020-01-31,OH,39,Ohio,0,0
2020-02-01,OH,39,Ohio,0,0
2020-02-02,OH,39,Ohio,0,0
2020-02-03,OH,39,Ohio,0,0
2020-02-04,OH,39,Ohio,0,0
2020-02-05,OH,39,Ohio,0,0
2020-02-06,OH,39,Ohio,0,0
2020-02-07,OH,39,Ohio,0,0
2020-02-08,OH,39,Ohio,0,0
2020-02-09,OH,39,Ohio,0,0
2020-02-10,OH,39,Ohio,0,0
2020-02-11,OH,39,Ohio,0,0
2020-02-12,OH,39,Ohio,0,0
2020-02-13,OH,39,Ohio,0,0
2020-02-14,OH,39,Ohio,0,0
2020-02-15,OH,39,Ohio,0,0
2020-02-16,OH,39,Ohio,0,0
2020-02-17,OH,39,Ohio,0,0
2020-02-18,OH,39,Ohio,0,0
2020-02-19,OH,39,Ohio,0,0
2020-02-20,OH,39,Ohio,0,0
2020-02-21,OH,39,Ohio,0,0
2020-02-22,OH,39,Ohio,0,0
2020-02-23,OH,39,Ohio,0,0
2020-02-24,OH,39,Ohio,0,0
2020-02-25,OH,39,Ohio,0,0
2020-02-26,OH,39,Ohio,0,0
2020-02-27,OH,39,Ohio,0,0
